0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sample
-1.3618323,0.16378927,1.1198033,1.3433169,-1.4368763,0.14643905,0.1565704,-0.2845169,-0.22859102,0.44022802,-0.03771305,-0.27311218,-0.008750826,0.022986941,0.42036664,0.36606482,2.0199335,-0.31743792,0.6131292,-0.5965394,0
-0.5610929,0.99913365,0.74345636,1.0219915,-1.8589416,-0.69873273,-0.84375703,-0.788833,-0.28652406,-0.9600235,1.8443278,-0.08820556,0.37623075,-1.4839617,0.34291568,-1.5729874,1.171981,-0.8143264,0.026083143,-0.5210405,0
0.8397085,-0.67995477,0.9984263,2.5361514,2.4793422,0.3716676,0.07170376,-1.7438184,0.7117916,-0.5389184,-1.1223537,-0.8013421,-1.5867075,-0.3018278,0.81884205,-1.0878474,-0.6323159,-0.2889261,-0.12257725,-0.8753052,0
-1.5977781,-0.56246495,0.92345536,0.5297691,-1.4461783,1.503911,0.96597624,-0.021863163,-0.7738378,1.0270585,-1.6579497,0.19720739,-1.7716427,0.55511004,-0.90976083,0.5179129,0.9812796,-0.024913907,-1.6348284,1.7241318,0
-0.885322,0.5320216,0.8546449,-1.4875116,-1.0957171,1.997316,-0.112911835,-0.3804198,-0.8113526,-0.7306584,1.061429,0.6606693,0.5265333,-0.3026958,0.88164836,0.9159173,0.46403795,0.0432809,0.39957857,-1.4065397,0
-0.10038452,-1.1074264,-0.48931658,-1.8102454,0.73525363,-0.8593725,-1.6102831,-1.0440078,1.0594575,-1.1628008,-0.4934823,0.071184576,0.61237276,2.6411674,-0.21833733,-0.92253804,-0.38685423,0.59727204,0.43736672,-0.4836572,0
-0.5569101,0.9341285,-0.3500553,-0.9894944,1.3481718,1.0785562,-0.3905782,1.5193572,-0.016567588,-0.630187,0.744969,1.5197906,0.37699044,-0.5987499,-0.45658365,0.38090643,1.4059063,-1.0952322,-0.012570351,-0.21324375,0
1.3511825,-2.0752063,-0.99727863,-0.23107995,0.4531119,1.0484811,0.34298673,0.4306096,-1.9215541,0.18712987,-0.7409764,-0.6963002,-0.7613035,-1.8439789,-0.7345966,1.3151686,-1.3553253,1.1257377,0.38419795,0.81427425,0
1.2075216,-0.477342,-1.978709,2.096967,-0.2629679,0.6427876,-0.6558876,1.348052,-0.5290696,0.50128335,-0.94222605,-1.0708963,1.5487598,-1.470882,0.89597034,-1.8470975,-0.27093637,-0.44976237,-1.0219704,-0.46234092,0
-1.9792895,-0.79907143,0.8363485,1.2638758,0.05377298,0.4153259,1.1440836,-1.2754954,0.29250124,-1.1408798,0.34591132,-1.9241292,0.8975358,1.081002,-0.18829665,-0.75078356,0.8142372,-0.41489005,0.917993,2.0676754,0
0.3806786,-1.0465859,-1.4222279,-1.2852418,-0.57708395,-0.7766801,-0.6274907,0.5500804,-1.1379429,0.14441718,2.1345167,0.09130936,1.4824874,0.11461164,-0.10686672,0.5121541,-2.302231,-1.1473856,-0.87102425,-0.6407565,0
-0.26050684,0.74562824,-0.67931616,-1.174886,-0.1432956,-1.1041315,0.4908032,1.7257599,-0.23531887,0.2871429,0.10146654,0.88065815,-1.4280374,-1.7877364,0.5690353,1.0345184,0.9670794,-0.3103277,1.6656768,-0.48775262,0
0.9370788,0.36833483,2.104636,-0.18299705,0.15048867,0.5567877,-0.6244781,-0.58674973,-0.34586918,-0.85131687,0.81380165,0.41717127,0.91112554,1.1158774,0.050922424,0.6780388,2.3879783,-0.015254848,-1.8370303,-0.5898199,0
-0.7622612,-0.38268855,1.0775245,-0.79572797,-0.72718376,1.4121078,0.10827674,-0.36162466,0.3112412,-1.6887884,0.9395406,-0.029511303,-0.5075803,0.43940794,-0.57626915,-0.5541826,0.09501767,0.10441899,0.98047453,-2.078301,0
0.8090955,0.38077235,-1.2353857,1.4549314,-0.2824451,1.8592765,-0.4928797,-0.31200415,0.07685736,1.8055224,-0.12693964,0.70017385,0.5913294,0.98366034,-1.1720085,-2.0295384,0.5157212,0.63813514,-0.47013125,-0.10901168,0
3.268464,-1.3440312,0.84386706,0.7780477,1.3057191,-2.0786154,-0.17600374,-0.8820919,-0.036514524,-1.8888576,-0.7376636,0.55216783,-0.7225934,-0.3237887,-0.24309234,-0.56006444,1.1307653,2.048901,1.4710848,0.7481253,0
-0.5223686,0.6812887,1.3888322,1.8259991,-1.8255595,1.1119245,-0.39010912,1.0860586,1.3644793,-0.7801218,1.3912878,0.49847686,0.7081838,-1.5460447,0.54401565,0.68096066,-0.24718112,-0.5784412,-0.05302742,1.2473859,0
2.1686845,0.5577097,1.5409808,1.188019,-0.74808764,-1.0361747,-2.095008,0.6841633,0.5244957,-1.5762694,0.32646793,1.3773326,1.632501,-0.21892458,-0.40364364,1.065845,1.7481186,1.5647433,1.4367253,0.96614015,0
1.0803976,-0.1747092,-1.8959975,-0.33972597,0.5180074,-1.748361,0.5799023,1.1947516,-0.6498168,0.72556823,0.3626718,1.8786302,-0.3004515,0.07661307,0.6192905,0.5715014,-0.88920194,-0.033040747,-0.19777247,0.6820104,0
0.052408397,-0.7417868,-0.18893649,-0.103229284,2.6788037,0.217785,-0.12140355,0.8036506,0.34146655,1.7278737,0.2693345,0.18599883,-1.899158,-0.8001217,0.319129,0.79614246,-0.24378482,0.6225531,-0.6331228,-0.49400285,0
-0.3990865,-0.607406,-0.55819446,-1.0158131,-0.25535947,0.09960598,0.9682434,0.22581342,-0.77100796,0.76133007,0.011138976,-1.678449,0.43012956,-2.573048,-1.9408168,0.7540604,0.46698892,-1.2445416,-0.5944718,0.36789513,0
-2.5208786,0.31470552,-0.20457178,-0.6724998,0.33218783,0.04304722,-0.2392613,-1.0109752,0.30705833,0.20529738,-1.0039608,-1.5254779,-0.9119223,-0.3682445,0.1715345,1.7949605,-0.8525153,1.4077027,0.37093243,2.352736,0
0.7307107,-1.123559,-1.0518246,1.1137846,1.8008457,0.05943942,-1.5098064,0.9711107,0.45639375,-0.1030387,0.863021,-0.9274022,-0.8679415,-0.78443474,1.0188956,-0.23640709,1.8991266,-1.0076457,-0.73954624,0.60461676,0
1.058449,-0.18304892,0.7841468,-1.1354191,0.072930194,0.69435805,0.602321,-0.49442032,0.106644586,0.013884008,0.09665392,1.6440498,-1.2019514,1.4397247,0.9092971,-0.18399334,1.2966756,0.33795148,-0.46594852,0.40552273,0
-1.507579,-1.2614325,-0.3986373,0.57061905,0.6103887,1.332661,-0.9087784,1.3506994,0.57501096,0.8024696,2.159779,0.5623134,1.1910207,-1.5330043,1.4839289,-0.09283785,0.5872512,-0.61775005,-1.1778038,0.16787422,0
0.06468496,-0.58694375,0.32088923,-0.9877472,-0.2322762,1.3796669,0.17217356,1.8650668,0.8721583,-1.6398882,0.59577906,-1.0673165,0.38655674,0.6563189,1.1298378,-1.6951473,0.2935842,-0.7927038,0.35320044,-0.81861854,0
0.18852638,-0.41709474,-0.00054280274,-0.29672384,1.3364611,0.52858436,-0.9893352,-0.2862235,-0.41305977,-0.5824953,-1.4591782,-1.3630182,0.48856732,0.94406956,0.64883935,1.6645186,0.49707907,0.07968393,1.458058,-1.7209613,0
-0.14990795,0.7400352,-0.8697103,-0.52260655,1.4770484,0.029477242,1.0386163,-2.4175494,-1.6842244,0.66161984,0.54867136,-1.3273312,-0.09002566,-0.86582303,0.7814682,0.5470751,-0.031099558,0.5695278,0.2886957,1.1527563,0
-1.676435,0.15070245,0.47587824,-2.0728416,-0.825438,0.7746333,0.9087873,1.1449361,-0.20066804,0.3265292,-0.023149043,0.6393338,0.35221162,-0.809723,0.607365,0.45378113,-0.41347554,0.35283294,-0.37047398,0.14494322,0
0.25329894,0.30457366,0.017406255,2.0032792,2.0893128,-0.3166781,-0.11930525,1.4933538,1.6550595,-0.0800755,0.21699125,-0.1391724,-0.37171966,0.17082416,1.2770686,0.7202669,-0.5898112,-1.503664,1.6932329,-0.6773191,0
-2.0596945,-1.8127949,0.71971464,-0.4148072,0.2593489,2.6299946,-0.98581314,0.9713435,-1.1614499,1.5594407,-1.5367849,0.0756906,-0.9621186,0.06798597,1.7912594,-0.059826136,-1.1851116,-0.06018662,0.5227113,-0.7445396,0
-0.6328727,-0.587359,0.56178075,-1.5900842,0.76263475,-0.11504769,0.97278494,-1.7076501,-0.9777293,1.5436183,-0.084439136,-1.022032,1.8853083,-0.3178135,-0.9066526,-0.25133485,-0.2601386,-0.5025474,-2.7442915,0.44014063,0
-0.46870366,-0.19506678,0.84934634,-0.89337,2.0115335,-0.5686744,0.3304317,1.8057259,0.5240172,-2.0845413,0.21749511,-0.40105215,0.6670356,0.46573544,-0.079238534,-1.9879394,0.3882338,1.2197006,0.3085377,0.8704641,0
-1.2925546,1.2986777,-0.50948715,0.49716097,1.4506782,-0.6095542,2.763551,0.46393275,-0.68315554,0.65644735,-0.115329444,-0.33040613,-0.027445182,-1.7696531,-0.05505053,0.71397966,1.3331306,-1.2803686,1.2664958,1.3715999,0
0.2964687,-0.14907262,2.03689,1.0626352,-2.2831671,0.11377326,-0.015798122,-1.8597631,1.5703166,1.8441746,0.56738484,-0.3874376,-1.9043156,-1.0871699,-0.25942189,0.6915913,0.8038473,1.4333258,0.70141387,1.4402344,0
-0.011592567,-1.9436922,-0.3901074,-0.9472023,-0.38093266,0.94044757,1.5577276,0.96926606,0.82312596,0.65594685,0.88776326,1.2214916,0.48806003,0.9164507,1.7946413,-1.5789927,-0.10551091,1.3032837,-0.20024502,-1.2044185,0
0.20527565,-0.33306602,-0.22537348,0.22329246,-0.4346069,-1.2112767,-0.3605551,0.59499425,0.14994566,-0.34535488,0.12374242,-0.21311772,1.494984,-0.5451914,-0.2136426,1.9944954,-3.583163,-0.4790166,-0.33011383,1.77018,0
-1.0690658,-2.211957,-0.69835293,-1.2980657,0.36856973,-0.5555121,0.30406445,-0.5077521,-0.9501205,-0.18174359,0.22774647,0.038533926,0.6508003,-0.31181166,0.87878054,1.301466,-2.6394815,1.1948144,0.059680454,0.8367141,0
-1.1123278,-0.68431133,0.47069907,-1.3375052,0.5524695,0.066687375,0.12629923,0.85649884,0.90375745,1.0212547,-1.2969528,-0.36078236,-0.5414006,-0.5702352,0.049769185,-0.13190769,-1.2496121,-1.0269605,0.94454783,2.149889,0
-0.21672511,-0.3621875,0.41888803,0.65802735,1.5754672,-1.3741633,-2.1957748,0.20573097,-0.2213237,-0.41871047,1.2151803,0.26258218,2.6771286,0.54370075,-1.3674223,-0.33668944,0.62025666,0.3070377,-3.0159569,1.0450611,0
-0.4504437,-0.6865989,-0.01292029,-0.30262923,1.6394637,-1.6539392,0.914919,0.35638264,-1.2373703,0.39385182,-0.9826978,0.96686953,2.6503186,-0.38450047,0.26630503,0.41635072,-2.1078465,1.4005682,0.0815288,2.084846,0
-0.42677355,-0.12096459,-0.4613371,1.406781,-1.3854444,0.2936132,-0.70591164,-0.77420944,-1.4004253,0.8845156,0.12760136,-0.0031475723,0.4372069,0.43204218,0.16896264,-2.3343577,0.8855344,-2.784463,0.22658962,0.90465677,0
-0.5004434,-0.18374564,0.063842654,-1.0776954,-0.7336865,-0.21001796,0.28441557,0.14723921,-2.2344418,0.13692677,-0.22301531,-1.8948756,-0.77826834,-0.3092637,-0.09190222,1.6969211,-0.3462241,-1.0611941,1.2722291,0.2220647,0
-0.287774,0.35829157,0.90650904,0.4673833,0.20199804,-0.91584,-0.14621505,0.42219955,-1.2646321,-1.2143168,-1.7518046,1.2208796,-1.6510932,-0.41042,-0.38841912,-1.1700687,-0.49875277,-1.4622194,1.0771165,-1.7287922,0
0.6137327,0.8770708,-1.4320978,0.3062452,0.5220233,0.73831505,0.91403776,1.5778043,-0.4773413,-0.287162,2.0255432,0.3187303,0.042586684,0.16947019,-0.5001984,-2.067242,0.22087154,-1.1055747,-0.5579148,-0.59702635,0
-1.7548443,1.5173845,0.6951557,-1.246081,0.121805325,0.06280995,-1.5861173,-0.117247015,0.37771535,-0.12106782,1.5926836,0.67235994,0.5534835,-0.025057659,-2.216782,1.671871,0.2961466,-0.3174054,-0.4824341,-0.06521441,0
-0.09124473,-0.70099807,-0.34838206,-0.36354578,-0.058951467,0.33475405,0.8992415,-0.08056882,0.037158936,-0.4696175,-0.7730467,-0.7611619,-1.2628602,0.92708737,0.35070854,2.3895469,-0.035638392,-0.6983717,0.80265105,-1.6864347,0
0.17807078,-0.36071208,-0.76815313,1.0696087,1.6503718,1.8258078,-0.32497817,-0.49559215,1.843918,-0.6013343,-1.0166993,-1.6125226,0.9550138,-1.5213614,0.973596,0.39541572,0.17828768,0.34210265,0.55014473,0.040616035,0
0.71216863,0.10942578,1.1443924,0.80112463,-1.3916707,0.37855977,0.791306,-0.2090503,2.6303573,0.3770443,0.85821754,-0.07128924,-0.44034505,-0.057115853,-1.1426126,0.6593303,-0.04407136,0.62643856,-0.28573477,0.3979663,0
-1.1837822,1.9966474,0.23631135,-0.34510994,0.33361423,0.9440222,-1.0499346,0.48785287,-1.0794308,-0.2219704,2.0941963,-1.480356,0.68581855,0.14316544,0.49147677,0.98694205,0.41061765,-1.7847118,-0.4465793,-1.1626438,0
