0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,sample
0.11936188,-0.57286084,-0.45968515,1.8584077,1.3504692,1.3905437,0.24971053,1.5700285,-0.9579555,-1.2239183,-2.045295,-2.425921,-0.2618245,-0.7988947,0.37977493,-0.08941163,-0.028414303,0.30633113,1.4687958,1.4030935,0
1.0092609,-1.3569893,1.4633945,-1.2320126,-1.4572909,-0.20347446,2.337759,0.65421486,-1.1882339,-0.31860077,1.0652834,0.9475774,3.07839,0.39900354,-0.17941928,-0.60691375,-0.28063348,0.7699765,-0.06476705,0.38596362,0
0.9345312,-0.26342225,1.4074649,0.48965955,0.8720709,-0.06710708,0.10652447,0.95308673,-1.0553956,0.9200838,-0.5243431,1.1886634,-0.7463682,0.8033961,0.30146056,0.07018423,-0.2922071,1.7479098,0.26562926,-0.3917046,0
-0.40960467,-0.2790656,2.1251605,-0.7610864,-0.7354854,-0.30847707,1.2835011,1.5606775,-0.6267518,-1.8412707,1.3997734,0.52278626,0.40416664,-1.4052374,1.0527784,-0.5954354,-0.207726,-0.7777356,-0.45277876,1.3525466,0
-0.6039797,-1.3394737,-0.7538581,-0.63409275,1.298023,-0.9960747,-0.5607318,0.16377679,2.2651734,0.15948772,-1.4169259,0.6465063,2.1683383,-0.54184765,0.6575947,-0.20332325,-0.5845872,0.26717865,0.14380115,0.545478,0
-0.49581927,-1.5600064,-0.7036294,-0.057312936,0.65991306,2.269788,2.5577877,-0.5090389,-0.17246434,0.65604293,0.48720455,-0.76488334,-1.1184627,-0.2930981,-0.78280616,0.17189977,0.21525751,0.9113479,-0.69334775,-0.61815906,0
1.917634,0.0974568,-1.587445,0.5320494,-1.3782974,1.5817671,1.7079911,0.37955907,1.4585174,-0.35954228,1.4709618,0.7580497,0.7230024,1.396402,1.7110238,-0.11356734,1.0079509,-0.39917699,0.34044498,-2.1696146,0
1.6881539,-0.99986625,-1.8861843,0.33419445,0.81162554,-0.83716035,-0.61993825,-0.63901806,-0.22123177,2.1721997,0.25647485,0.305151,-0.98133594,1.5128533,0.10307047,0.6958773,-0.14977723,-1.3928279,-0.66123044,-0.9072944,0
-1.9636605,0.3637989,0.35212067,-0.61612046,-0.6263845,0.5329962,-0.2101071,0.64320505,1.122677,0.600215,0.02731356,-0.10365474,-0.6485226,2.1318579,0.28552473,0.9862467,-1.2812335,1.6508567,0.13567406,-0.59871274,0
1.7359492,1.2783501,1.1387882,0.42335838,-1.6568531,-1.2054389,0.7586426,-1.2590613,-0.62428415,-0.95081615,-1.1157959,0.9716102,0.07800177,1.0516748,0.18310603,0.22437781,0.9875514,0.10308805,-0.26865456,-0.6833359,0
-2.2939339,1.8942469,0.17690125,-0.36798996,0.20113432,-0.057326138,0.40571535,0.58412725,0.56960255,-0.30300328,-0.4671778,-0.67102224,-0.8775886,1.868522,0.55488014,-0.5894308,0.28355166,0.9170576,-0.95100856,-0.6633891,0
0.6731049,1.8017136,-0.3186406,-0.13627082,0.8837416,-0.27960655,1.4452782,-0.66061246,1.0552278,-1.6914331,-0.07451168,-1.0271372,-1.7591164,-0.62811136,-0.67893296,-0.38859728,-1.8320521,0.5346241,0.61151594,-0.29244173,0
0.36448282,-0.7707324,-1.5286549,-1.3478373,-1.5548084,-0.5308726,-0.8327017,-0.011765625,1.9220933,-0.37437743,-0.48453867,0.07965681,0.27801698,0.7861537,0.8630178,-0.65129644,-0.10543194,1.2145946,0.6504484,-0.3099382,0
-1.7848809,-1.0309731,-0.9567611,-1.9728174,0.5037526,-0.4086528,0.12785566,0.2736788,1.1969596,-1.7516838,-1.098888,1.1327308,0.28526348,0.17630267,1.0696015,0.6131853,-0.7009722,-0.67922264,-0.48421672,0.16185267,0
0.7057688,0.8374965,-0.91219693,-0.07768068,-0.6106854,0.79453284,-0.021860234,-0.52240646,-0.023953428,-2.9027634,0.9671428,1.1009543,0.15556875,-1.0045569,0.84135175,0.20879127,-2.2178993,-0.7520697,-0.35046402,0.91243416,0
0.735661,1.0245906,-0.27272624,-0.6527649,-0.19153726,1.0245249,-0.36903083,0.3379398,-2.076071,0.92008305,-0.86311835,-0.58058375,0.5428544,-0.014117643,-0.097197026,-0.6739923,0.00054609776,0.41866115,0.23345456,-1.7140827,0
-0.35215908,-0.73601127,-0.8585458,-0.978015,1.2200713,-0.28122398,-0.587257,-1.3177943,2.5127676,-0.8907546,-1.7232552,0.14891244,0.20185935,-0.18886296,-0.5148274,1.6696714,0.37973773,0.318595,0.10495172,-0.5656189,0
-1.5380635,-0.5730967,-0.029198378,0.3272079,0.6269474,-0.50856227,0.77362907,-1.1376235,2.4558654,-0.9129658,-2.1200798,0.16918632,-0.08680403,-1.5387592,1.4824435,-1.7936743,0.57983047,-0.13845122,0.8138446,0.23338777,0
0.12609194,-0.5352288,0.7672969,0.71290374,0.5193378,-0.76605546,1.0048364,-1.1581212,0.25802484,-1.5989319,0.7005212,0.34692532,1.8924967,-1.2570244,0.18837604,-0.21224882,-1.4633787,1.195871,1.6669729,0.27596325,0
0.7037797,-0.63345164,-1.5739672,-2.631376,-0.8869021,0.13143015,0.1572043,-0.58053315,0.7984269,-0.01707296,-0.27781054,-0.10615772,-0.6575898,0.21124533,-0.002865225,1.6136228,-2.0072014,0.27015337,-0.5100612,0.400435,0
-1.2155291,1.0277472,-0.8100477,-1.362305,-0.69084716,0.83549654,-0.5655583,-1.5397785,-2.1344047,-0.80261207,-0.113757,-2.2549317,1.4176387,0.3386674,-0.2038233,0.37088546,-0.6030262,0.64539456,-0.2696663,0.0751642,0
2.0563858,0.64321834,1.252706,0.03482522,1.6111145,-0.64496744,0.302306,0.12609705,1.7927734,-0.6737269,-0.23417044,-0.87964,-0.96138686,0.1599561,-0.07180175,-1.2012936,-0.30534822,0.07682203,-0.16052115,0.6811391,0
-0.119561166,1.3126884,1.5174979,-0.41957986,0.056233823,-1.5404783,-0.24178354,-0.6257986,0.7707034,-0.22936118,1.3846194,-0.8730833,0.72621834,-0.22473153,0.16222093,-0.6175075,-0.33348054,0.41846395,-2.2888453,-1.0416687,0
-0.101649284,1.589282,-1.4068873,0.5605775,0.855393,-0.8935213,-0.9156572,-0.09803788,-0.9553998,-1.208425,-0.15262063,-0.38599297,1.0233511,-1.2882559,1.4367025,-1.3136199,1.0009402,-0.21514943,1.6997758,0.061083924,0
-1.8836285,-0.90227944,0.47039938,-0.9696103,1.0403758,-0.23717482,0.80869955,-0.06372252,0.9978249,-0.06800328,0.21121946,0.9043122,0.74746203,0.51834685,-1.1332259,-0.036065966,-1.0619901,1.785229,1.5822417,-1.1421299,0
-0.76104426,-1.9767877,-1.6735479,0.23179093,1.1291795,1.0393133,0.9995836,-0.551414,-0.4202845,-0.07254705,-1.470174,-0.1064506,-1.2414308,1.3690147,0.7976848,0.6044045,2.3818266,-0.50546914,-0.42486635,-0.858127,0
-0.57818186,-1.4763334,-0.09243345,0.2482247,0.3557849,-0.73538864,0.20520887,0.84394425,-2.0292222,0.8828507,-1.6584644,-0.9309679,0.3939783,-2.0859756,-0.5825053,-1.0773166,-0.40978602,0.7921206,0.33308804,0.03600976,0
-2.321315,-1.1125507,-0.25145757,1.8142021,-0.13001162,-0.11671677,-0.6238047,-0.5373519,-0.54833096,-1.5907816,-0.364416,-0.49943787,0.41911033,-0.9199884,1.0844285,-0.00013285875,-2.0424602,0.24044427,-0.21317899,0.5878893,0
0.28740025,0.3213326,-0.4902009,-1.0497185,0.7232088,1.1881226,-0.7204307,-0.8793326,2.3547032,-0.9277301,-2.1719117,-0.05774775,0.5481584,0.7789017,-1.1615441,-0.18369454,0.33563578,1.2492504,0.37088376,-0.33920798,0
0.59934086,0.582805,-0.7343978,-0.39804083,-0.089505,-0.8555991,-0.7831848,-0.58346695,0.5638662,1.1294773,0.22519678,0.07012561,-0.108122736,1.6334566,0.91129845,-0.2554332,1.87829,0.11806221,0.4744321,0.24917142,0
-0.13512263,-0.006299168,0.8876902,-0.50962424,1.4962975,-0.3657882,-1.0887713,0.034676194,0.58173513,0.2277214,-0.03662753,1.8714168,-0.93977165,0.6016881,-1.8082939,1.3261967,1.2189283,0.5250571,-0.4209397,-0.2835486,0
1.3020964,-0.09091847,-1.4299636,-0.01916033,-0.51454693,-0.6461408,-2.2951274,-0.20253098,-0.5133687,0.40628284,-1.229383,1.6515656,-0.5667397,0.4014965,-1.2454453,0.019556597,0.42521214,0.32162285,-0.352729,-0.82454705,0
-1.3317534,-0.6461054,0.52217215,2.1710305,0.20470053,-0.4708533,0.52089393,-0.1804877,-2.3557582,-0.95759296,1.015209,0.346412,-0.36849678,0.79924506,-0.37430122,-0.5658794,-1.3249693,-0.89286005,-1.7839274,1.0382533,0
1.3755817,0.6898397,-2.120896,0.21315417,0.91812897,0.7162853,-1.6744444,-0.1294874,-0.2224821,0.7446089,0.6684725,1.6977924,0.31531745,-0.10733822,1.2616229,-0.5238341,0.3112494,-0.27486718,0.5903654,-1.7736998,0
-1.2452044,-0.86668706,0.8214202,-1.5209348,0.24737757,0.3104691,-0.1838358,0.5300919,-0.24470139,-0.14644939,1.009609,0.037913434,0.6871775,-2.0428994,0.50000465,0.13176662,-0.975233,0.23396662,0.47794122,-1.9085009,0
0.46785346,-0.826898,1.5301191,1.954981,0.4397415,0.69629985,0.75593877,-0.6475025,-1.4066846,1.2014414,0.43731752,0.3181599,1.1826068,-0.10672095,-0.50692004,-0.6826212,-0.0006317701,-0.89480674,-1.8279638,2.3678327,0
-0.36101925,-0.21879786,-1.277512,1.4838871,-1.5684541,0.74391437,1.1401428,1.167947,1.5711514,2.3678567,-0.46691746,-0.46613866,2.1549776,-0.4038862,0.70091337,1.4469134,0.386827,-0.9412882,-0.91826993,-0.2982607,0
-1.2428106,-0.7913076,-1.5611675,0.8735955,0.5477679,-1.1171997,1.949709,-0.4330151,1.8280342,0.7101637,0.41947925,0.71174884,0.32906356,-1.3331082,0.16127914,-0.88708246,0.64654493,-0.5757396,0.35771883,0.6558447,0
-0.2828508,-0.38045454,-0.3753267,0.393906,-1.8928263,0.5651246,-0.9283626,-0.7863333,-2.0513306,1.2294399,1.0411116,-0.7674124,1.1401132,-0.3531919,0.007591918,-1.2343488,-1.7870319,0.26134592,0.39205784,0.14457002,0
-1.2067001,-0.85429657,0.9758581,-1.540049,0.46233547,-0.11909771,-0.602155,-0.09438163,0.9019336,-0.5511764,1.6485626,0.29295033,0.4257046,-1.2888777,2.0422077,0.4597743,0.835176,0.66617954,-0.42871347,-1.26573,0
-1.0276004,-0.75759345,0.18114673,-0.54689395,-0.48018628,0.6559863,-1.0551822,-0.1611541,-0.4733115,-0.15680456,1.9777966,-0.31253043,0.7171843,-1.6437572,-0.11550683,-0.22144765,-0.28503114,-0.54987544,0.6447642,-1.5446488,0
0.046297006,-0.032693535,1.3841487,-0.053529024,0.08630738,-0.26659364,-0.7870916,1.0414352,2.041218,-0.4444301,0.7222431,1.1612928,-1.0424179,1.3586643,0.028674722,-0.05150959,1.3336508,0.6468323,0.66502273,-0.384551,0
0.63011414,0.3885709,0.96663994,0.048015863,0.009628862,-0.57534206,0.53819114,-0.23696084,-0.15590267,1.053649,0.29317006,1.193577,-1.364513,1.2978048,1.0805787,-0.7906765,2.031107,1.9818583,0.9173037,-0.15995553,0
1.3430382,-1.2635643,0.8928101,-1.2534304,0.62605405,-0.7702538,-0.286207,-0.18131924,1.1500413,0.3131495,0.81048787,0.56097674,0.58569026,-0.5338327,-1.0538692,0.35233387,-0.7750339,0.34952033,0.6635734,-2.004436,0
0.4542468,1.8852504,0.16021097,0.6478208,0.08758959,-0.57267046,-0.27333587,-2.3955612,-1.5508732,-0.026932273,-0.93755496,-0.06356951,-0.16768762,0.25452557,-1.0932025,0.23788056,0.92907786,0.574032,0.71620756,-1.019778,0
-0.86554337,-1.5101434,-0.666061,0.2326345,0.5896501,1.7672367,0.98947847,-0.67563534,-0.4912547,0.5731578,-0.73252094,-0.49564952,-0.85565513,0.75308967,0.8267173,3.5289104,0.74188447,-0.9834314,-0.21229991,0.6813818,0
-1.3334403,-0.11755806,0.30389047,-0.31685665,-0.094792664,-0.47728056,-0.18722525,0.9524168,-1.6787016,1.0610969,-0.9433895,-1.0940046,-0.1750979,-0.9445663,-0.40786904,-0.8464684,-0.26677495,-0.5415161,1.7957629,-0.56832206,0
-0.021933854,-0.36182386,0.16239831,0.18140909,-0.93978786,1.4661438,-0.5284953,0.57407546,1.3244932,-0.8859061,-0.8500166,-0.22423394,-0.35639513,-1.6603416,-2.1431012,0.22833562,0.50076497,0.4456592,1.1105933,-0.48628813,0
1.2564878,-0.29911572,1.5859128,0.2529451,-0.62180305,-0.44246206,-0.45864648,-0.06650925,-0.3181017,-0.40759483,-0.6452997,-1.3221252,-1.0116994,0.53379166,0.5891545,-0.49978107,-0.5489829,1.7188718,-2.5551546,-0.38257685,0
-0.5674565,-0.96041846,-0.1321924,0.065038234,0.5328834,-0.5662288,-1.5727956,-1.4908082,0.1321941,0.12906227,-0.3325429,1.0834247,0.72850126,0.9682332,-0.049018174,-1.0869305,0.6690347,0.39152753,-1.0105399,-0.6751715,0
0.17710344,-1.2110839,-0.86127496,-0.2438429,-0.08688821,-0.5018656,2.166219,1.2842184,-0.019286662,-0.7264073,-0.12684068,0.036131762,-0.29456902,1.2659662,-0.39009362,-0.06290746,0.026031293,1.1985564,1.1955229,0.88475317,0
0.56029844,-0.14780816,0.6568722,1.3064009,0.42461538,0.79561174,-0.087705985,0.3134842,-0.8632832,1.4172859,-0.065033436,0.26909518,0.6417185,0.382146,-0.6413191,0.26528773,1.0998511,0.48280925,0.40874058,2.132862,0
1.1429148,-1.1700605,0.20481092,1.2630383,0.21052736,-0.9789204,0.19605973,-2.360057,0.6883084,-0.66940415,-1.135659,-1.7628431,1.2910953,0.13975862,0.14469194,1.2221402,-1.2886357,-0.8249552,0.6915957,-0.8778693,0
0.21795128,-0.0162611,0.38960588,-0.100216955,-1.833791,0.84112,0.6522708,1.3477396,-0.69022787,0.47686726,0.8582044,0.81994706,1.1787987,1.6765499,0.32120216,0.007888347,-0.90212506,1.2795951,1.5718951,0.6974797,0
1.9339137,-0.8884757,0.261947,-1.3737872,-0.95239055,-0.0996217,0.800356,-0.60066885,0.58252484,0.6875165,1.4549533,0.15234691,1.0675869,-2.1057887,-2.221718,-1.1262527,-1.2897025,-0.40726864,1.8528608,0.24085256,0
-0.124400735,-0.14702578,1.4471285,-0.75208616,0.20738983,-0.5483,-0.42850643,-2.952085,-0.34896213,0.39957505,0.93334246,1.1991171,-0.3391626,-1.6229587,1.0277511,-0.15813923,0.6462413,0.024802655,0.778987,1.2534636,0
-1.776764,0.7370335,-0.5424022,0.19310309,-0.10587491,0.6078259,0.14367835,1.2576021,0.00032357872,-0.1863397,0.65051824,1.5519739,0.4558725,1.5815798,0.49126598,1.4242098,-1.3247,2.1215193,0.8319725,-0.2824407,0
0.93426204,0.8575586,-0.44036502,-0.2917153,0.5456645,1.028857,0.5350592,-0.89399064,2.2231054,1.9283434,-0.55411935,0.2515397,1.9190063,-1.4472954,0.7491814,-0.91298187,0.26073793,0.16198665,-0.28472498,-0.9142832,0
-0.111592054,0.07905555,-0.39495578,-0.15690279,-0.10760227,0.044525057,0.9896237,0.18044078,1.2102342,-0.39379418,0.10039234,-1.0303247,-1.459314,-1.1606565,-1.1565766,-1.1116481,-1.8926777,2.0486436,0.64471114,-0.026416063,0
-2.5112066,-0.46610892,-0.5137863,-0.83581334,0.006883204,-0.77786106,-0.24423523,-2.0465808,2.0561078,0.1085911,-0.2541957,-0.390497,0.39395142,-1.1421475,-0.028306305,-1.1205145,0.51397383,-0.048042204,-1.260189,-0.5882343,0
-0.3989969,0.1802373,-0.13551664,-0.6538427,-0.05675392,1.5745413,0.1095033,-0.48924175,-0.7629756,-0.35229903,1.5362428,0.52216136,0.25498226,-0.9072217,1.1818377,0.9702239,-0.515411,-2.0721817,-0.9831314,-1.1915282,0
-0.21548262,0.27636403,-0.2917908,-2.3219342,0.49897075,-0.81080925,0.13733637,0.56115043,1.2031692,-0.065278724,0.13208908,-0.40099108,0.20032063,-0.30250803,0.61303174,0.49480858,-1.4244813,1.6564043,0.14196058,-0.3237256,0
-0.8549567,1.6813307,-0.09011131,-0.9646951,0.27606547,-0.13957249,-0.7125556,-0.75193113,-1.347501,-0.93242073,-1.498539,-1.1181384,0.5497322,-0.5597208,-0.852368,-0.07667762,-0.8473824,0.55412984,0.34435797,-2.120638,0
-0.8345237,0.5720532,1.1254128,0.17531756,-0.6856874,-0.40142286,-0.1333513,-1.8352251,-1.1822761,0.75526917,0.18518826,0.7287116,0.5642399,-0.7493008,-0.64059293,-0.07330055,0.112551644,1.5995566,-1.7880111,-1.6216195,0
-1.0640974,-1.1617826,0.34530154,-0.2541049,-0.8417616,-0.48392934,1.4082178,0.58751667,0.685804,0.4034118,0.88799185,-0.053914636,0.6115682,0.98233765,-0.83005726,-0.36059278,-0.55610645,-0.48581946,0.82680464,-1.9669249,0
1.8978133,-1.511182,-1.0208805,-0.020919234,-3.2591982,2.0612974,0.20675677,-0.4449417,-0.24706604,-0.86902267,0.5636477,0.31682998,0.96115375,0.3496982,0.98341495,-1.7814491,1.0148809,-0.14007297,-0.07368162,-0.481471,0
-0.7138974,-0.38907945,0.05491723,-0.9122139,1.5463521,-0.4737835,-0.22543909,0.7868319,1.0152789,-0.55102205,-0.21457753,-0.8794731,-0.10600658,-2.074151,0.9426032,-0.1016621,-0.2284624,0.6266395,-0.5455886,-0.6879777,0
1.7640545,-1.7644466,0.15696745,-0.66480136,-1.4595764,1.3720872,-0.9015007,-0.6077721,-0.89263755,1.3496106,-0.51206666,1.4731593,0.64008176,0.21280251,0.1086421,0.9037663,-0.9823458,0.64433753,0.3974946,-0.93214893,0
0.29656893,-0.5188863,-0.4975435,-1.2319684,0.86469805,0.69125354,-2.3995702,0.3198144,-0.7043111,-0.21604449,-0.5438944,2.335636,0.32796025,-0.062477082,-1.1448245,-0.48165992,1.3094467,0.7522174,-0.6940088,-0.235344,0
0.2046324,-1.3044562,0.58861417,-0.3656173,0.8686572,0.10757053,0.367208,1.5401933,-0.42926642,-1.3688898,0.3589572,-0.6977235,0.92230093,1.3246742,0.8628466,0.9192955,1.9630611,2.7065668,0.25340915,2.171485,0
-1.1260368,0.7538674,-0.11755119,2.2876656,0.20311671,-0.43504155,0.14854261,-1.3774549,-1.2480736,1.2916617,-1.3684429,1.7588811,0.6212951,-0.46980035,-0.5945033,-0.029687494,0.13909349,1.142091,0.9825497,-0.149468,0
0.29711306,0.10900277,0.94687104,0.7607353,0.5650342,1.2479591,-0.35948348,0.9861342,1.0691701,-1.7318771,1.8575437,-0.833714,-0.6603533,-1.8610654,-1.4991707,1.0215334,0.65611184,0.53197575,-0.06101828,0.06935182,0
-1.2982428,1.3055726,-0.6346292,-0.63210094,1.4324415,0.07603949,-1.2219423,0.05937387,-1.1739391,-0.01857388,-0.028417066,-2.0186803,2.0738504,1.6360514,-0.70329887,0.48043528,0.010018766,0.13655072,0.3953155,0.6743307,0
-0.23941952,1.8057739,-0.5807067,-0.8543,-1.2082549,0.118836164,-0.37056506,-0.33014143,0.008456141,1.6674929,-0.4331735,-0.5157012,0.66996217,-1.7102034,-0.7783573,-0.7245854,1.50429,-0.5041472,0.85668993,0.08974847,0
-1.7847874,-0.7274204,0.24214056,-0.29216543,-1.9497448,2.1303322,-0.9471232,1.4369001,-0.020443603,1.404439,-0.27649102,-1.5454242,0.72029597,-1.6084739,-0.3983482,0.62806654,-0.6819522,0.11943701,1.0152054,0.003895944,0
-1.9686027,-0.21793127,-0.95290154,-0.53774446,0.4376185,0.30499476,0.7726483,0.862012,2.5162342,0.7069653,1.1688539,0.16820681,-0.24049282,-0.8488085,1.0030222,-0.4153877,1.0316489,-1.3445694,-0.951186,-0.5955759,0
1.6372036,1.6448946,-0.68869966,1.2382276,1.6311297,0.6455353,-1.231062,-0.029326424,1.4670397,1.1433183,-1.4964107,0.27179044,1.3596702,-0.47980213,0.5012337,1.2925283,-0.10164085,0.39359307,-0.5579082,-0.4104646,0
0.40217716,0.744442,-0.15545261,0.641922,0.6088925,0.7133109,0.58713573,-0.7991157,-1.0166175,-0.13680246,1.3413575,-0.91402674,1.0657638,1.8156571,1.8825836,-3.424096,0.5341252,0.29769138,0.05480914,0.43870854,0
